"DictWordID","PojUnicode","PojInput","KipUnicode","KipInput","HanLoTaibunPoj","PageNumber"
"252","Soaⁿ-bé-chî","Soann-be2-chi5","Suann-bé-tsî","Suann-be2-tsi5","山碼薯","110"
"253","Âng-tek","Ang5-tek","Âng-tik","Ang5-tik","紅竹","111"
"254","Koan-im-tek","Koan-im-tek","Kuan-im-tik","Kuan-im-tik","觀音竹","111"
"255","Soaⁿ-soàn-thâu","Soann-soan3-thau5","Suann-suàn-thâu","Suann-suan3-thau5","山蒜頭","111"
"256","Bûn-chu-lân","Bun5-chu-lan5","Bûn-tsu-lân","Bun5-tsu-lan5","文珠蘭","112"
"257","Chúi-sian-hoe","Chui2-sian-hoe","Tsuí-sian-hue","Tsui2-sian-hue","水仙花","113"
"258","Ge̍h-lâi-hiong","Geh8-lai5-hiong","Ge̍h-lâi-hiong","Geh8-lai5-hiong","月來香","113"
"259","Chhân-chû","Chhan5-chu5","Tshân-tsû","Tshan5-tsu5","田薯","113"
"260","Chhân-chû","Chhan5-chu5","Tshân-tsû","Tshan5-tsu5","田薯","113"
"261","Soaⁿ-io̍k-chû","Soann-iok8-chu5","Suann-io̍k-tsû","Suann-iok8-tsu5","山藥薯","113"
"262","Chhân-chhiⁿ","Chhan5-chhinn","Tshân-tshinn","Tshan5-tshinn","田菁","113"
"263","Chû-nn̂g","Chu5-nng5","Tsû-nn̂g","Tsu5-nng5","薯榔","114"
"264","Peh-chû-nn̂g","Peh-chu5-nng5","Peh-tsû-nn̂g","Peh-tsu5-nng5","白薯榔","114"
"265","Siā-kan","Sia7-kan","Siā-kan","Sia7-kan","射干","114"
"266","Âng-bé-ia̍h-hoe","Ang5-be2-iah8-hoe","Âng-bé-ia̍h-hue","Ang5-be2-iah8-hue","紅尾蝶花","114"
"267","Bé-ia̍h-hoe","Be2-iah8-hoe","Bé-ia̍h-hue","Be2-iah8-hue","尾蝶花","114"
"268","Pe̍h-bé-ia̍h-hoe","Peh8-be2-iah8-hoe","Pe̍h-bé-ia̍h-hue","Peh8-be2-iah8-hue","白尾蝶花","115"
"269","Hun-chio","Hun-chio","Hun-tsio","Hun-tsio","粉蕉","115"
"270","Soaⁿ-keng-chio","Soann-keng-chio","Suann-king-tsio","Suann-king-tsio","山芎蕉","116"
"271","Bo̍k-koa-keng-chio","Bok8-koa-keng-chio","Bo̍k-kua-king-tsio","Bok8-kua-king-tsio","木瓜芎蕉","116"
"272","Keng-chio","Keng-chio","King-tsio","King-tsio","芎蕉","116"
"273","Pak-chio","Pak-chio","Pak-tsio","Pak-tsio","北蕉","116"
"274","Chhiⁿ-kiuⁿ","Chhinn-kiunn","Tshinn-kiunn","Tshinn-kiunn","生姜","116"
"275","Kiuⁿ-n̂g","Kiunn-ng5","Kiunn-n̂g","Kiunn-ng5","薑黃、姜黃","116"
"276","Kiuⁿ-n̂g","Kiunn-ng5","Kiunn-n̂g","Kiunn-ng5","薑黃","117"
"277","Soaⁿ-nai","Soann-nai","Suann-nai","Suann-nai","山奈","117"
"278","Lâm-kiuⁿ","Lam5-kiunn","Lâm-kiunn","Lam5-kiunn","南薑、南姜","117"
"279","Ge̍h-thô","Geh8-tho5","Ge̍h-thô","Geh8-tho5","月桃","118"
"280","Kiuⁿ","Kiunn","Kiunn","Kiunn","薑","118"
"281","Chhiⁿ-kiuⁿ","Chhinn-kiunn","Tshinn-kiunn","Tshinn-kiunn","生姜","118"
"282","Liân-chiau-hoe","Lian5-chiau-hoe","Liân-tsiau-hue","Lian5-tsiau-hue","蓮蕉花","119"
"283","Liân-chiau-hoe","Lian5-chiau-hoe","Liân-tsiau-hue","Lian5-tsiau-hue","蓮蕉花","119"
"284","Kim-sún","Kim-sun2","Kim-sún","Kim-sun2","金筍","119"
"285","Kim-sòaⁿ-liân","Kim-soann3-lian5","Kim-suànn-liân","Kim-suann3-lian5","金線蓮","120"
"286","Chhiū-chháu-liân","Chhiu7-chhau2-lian5","Tshiū-tsháu-liân","Tshiu7-tshau2-lian5","樹草蓮","120"
"287","Chiáu-á-hoe","Chiau2-a2-hoe","Tsiáu-á-hue","Tsiau2-a2-hue","鳥仔花","121"
"288","Sò-sim","So3-sim","Sò-sim","So3-sim","素心","125"
"289","Sò-sim-koaⁿ-lân","So3-sim-koann-lan5","Sò-sim-kuann-lân","So3-sim-kuann-lan5","素心菅蘭","125"
"290","It-tiám-hông","It-tiam2-hong5","It-tiám-hông","It-tiam2-hong5","一點紅","126"
"291","Bo̍k-ha̍k","Bok8-hak8","Bo̍k-ha̍k","Bok8-hak8","木斛","126"
"292","Bo̍k-ha̍k","Bok8-hak8","Bo̍k-ha̍k","Bok8-hak8","木斛","127"
"293","Kim-chio̍h-ha̍k","Kim-chioh8-hak8","Kim-tsio̍h-ha̍k","Kim-tsioh8-hak8","金石斛","127"
"294","Chiap-kut-chháu","Chiap-kut-chhau2","Tsiap-kut-tsháu","Tsiap-kut-tshau2","接骨草","127"
"295","Ô͘-tia̍p-lân","Oo5-tiap8-lan5","Ôo-tia̍p-lân","Oo5-tiap8-lan5","蝴蝶蘭","136"
"296","Ia̍h-lân","Iah8-lan5","Ia̍h-lân","Iah8-lan5","蝶蘭","136"
"297","Bo̍k-môa-hông","Bok8-moa5-hong5","Bo̍k-muâ-hông","Bok8-mua5-hong5","木麻黃","140"
"298","Chhàu-chho-chháu","Chhau3-chho-chhau2","Tshàu-tsho-tsháu","Tshau3-tsho-tshau2","臭臊草","140"
"299","Chhàu-kám-chháu","Chhau3-kam2-chhau2","Tshàu-kám-tsháu","Tshau3-kam2-tshau2","臭敢草","140"
"300","Káu-lia̍p-bí","Kau2-liap8-bi2","Káu-lia̍p-bí","Kau2-liap8-bi2","狗粒米","140"
"301","Chhiú-io̍h","Chhiu2-ioh8","Tshiú-io̍h","Tshiu2-ioh8","手藥","140"
"302","Hî-chho-chháu","Hi5-chho-chhau2","Hî-tsho-tsháu","Hi5-tsho-tshau2","魚臊草","140"
"303","Chúi-láu-chháu","Chui2-lau2-chhau2","Tsuí-láu-tsháu","Tsui2-lau2-tshau2","水荖草","140"
"304","Lô-tîn","Lo5-tin5","Lô-tîn","Lo5-tin5","蔞藤","141"
"305","Láu-tîn","Lau2-tin5","Láu-tîn","Lau2-tin5","荖藤","141"
"306","Láu-tîn","Lau2-tin5","Láu-tîn","Lau2-tin5","荖藤","141"
"307","Hong-tîn","Hong-tin5","Hong-tîn","Hong-tin5","風藤","141"
"308","Tōa-hong-tîn","Toa7-hong-tin5","Tuā-hong-tîn","Tua7-hong-tin5","大風藤","141"
"309","Chin-hong-tîn","Chin-hong-tin5","Tsin-hong-tîn","Tsin-hong-tin5","真風藤","141"
"310","Hoan-á-láu-hio̍h","Hoan-a2-lau2-hioh8","Huan-á-láu-hio̍h","Huan-a2-lau2-hioh8","蕃仔荖葉","141"
"311","Ho-chio","Ho-chio","Ho-tsio","Ho-tsio","胡椒","141"
"312","Sì-hio̍h-liân","Si3-hioh8-lian5","Sì-hio̍h-liân","Si3-hioh8-lian5","四葉蓮","142"
"313","Koe-kha-lân","Koe-kha-lan5","Kue-kha-lân","Kue-kha-lan5","鷄脚蘭","142"
"314","Tê-lân","Te5-lan5","Tê-lân","Te5-lan5","茶蘭","142"
"315","Sûi-liú","Sui5-liu2","Suî-liú","Sui5-liu2","垂柳","142"
"316","Chúi-liú","Chui2-liu2","Tsuí-liú","Tsui2-liu2","水柳","142"
"317","Chúi-liú-á","Chui2-liu2-a2","Tsuí-liú-á","Tsui2-liu2-a2","水柳仔","142"
"318","Chhiū-m̂","Chhiu7-m5","Tshiū-m̂","Tshiu7-m5","樹梅","143"
"319","Ioān-m̂","Ioan7-m5","Iuān-m̂","Iuan7-m5","椵梅","143"
"320","Iông-moâi","Iong5-moai5","Iông-muâi","Iong5-muai5","楊梅","143"
"321","N̂g-kí","Ng5-ki2","N̂g-kí","Ng5-ki2","黃𣏌","143"
"322","N̂g-kú","Ng5-ku2","N̂g-kú","Ng5-ku2","黃櫸","143"
"323","Jîn-kí","Jin5-ki2","Jîn-kí","Jin5-ki2","仁𣏌","143"
"324","Chúi-kho-á","Chui2-kho-a2","Tsuí-kho-á","Tsui2-kho-a2","水柯仔","144"
"325","Chúi-liû-kho","Chui2-liu5-kho","Tsuí-liû-kho","Tsui2-liu5-kho","水流柯","144"
"326","Chúi-liú-kho","Chui2-liu2-kho","Tsuí-liú-kho","Tsui2-liu2-kho","水柳柯","144"
"327","La̍t-chí","Lat8-chi2","La̍t-tsí","Lat8-tsi2","栗子","144"
"328","Chhiah-káu","Chhiah-kau2","Tshiah-káu","Tshiah-kau2","赤校","145"
"329","Chhiah-liû","Chhiah-liu5","Tshiah-liû","Tshiah-liu5","赤鱗","145"
"330","Tōa-hio̍h-káu-la̍t","Toa7-hioh8-kau2-lat8","Tuā-hio̍h-káu-la̍t","Tua7-hioh8-kau2-lat8","大葉校栗","145"
"331","Káu-la̍t","Kau2-lat8","Káu-la̍t","Kau2-lat8","校栗","145"
"332","Âng-phê-koa","Ang5-phe5-koa","Âng-phê-kua","Ang5-phe5-kua","紅皮柯","145"
"333","Hé-sio-koa","He2-sio-koa","Hé-sio-kua","He2-sio-kua","火燒柯","145"
"334","Chhiah-káu","Chhiah-kau2","Tshiah-káu","Tshiah-kau2","赤校","145"
"335","Káu-la̍t","Kau2-lat8","Káu-la̍t","Kau2-lat8","校栗","145"
"336","Iû-hio̍h-tō͘-á","Iu5-hioh8-too7-a2","Iû-hio̍h-tōo-á","Iu5-hioh8-too7-a2","油葉杜仔","146"
"337","Tōa-hio̍h-tō͘","Toa7-hioh8-too7","Tuā-hio̍h-tōo","Tua7-hioh8-too7","大葉杜","146"
"338","Tō͘-á","Too7-a2","Tōo-á","Too7-a2","杜仔","146"
"339","Âng-káu-chan","Ang5-kau2-chan","Âng-káu-tsan","Ang5-kau2-tsan","紅校櫕","146"
"340","Káu-chan","Kau2-chan","Káu-tsan","Kau2-tsan","校櫕","146"
"341","Chhiah-ko","Chhiah-ko","Tshiah-ko","Tshiah-ko","赤柯","146"
"342","Tōa-hio̍h-tō͘-á","Toa7-hioh8-too7-a2","Tuā-hio̍h-tōo-á","Tua7-hioh8-too7-a2","大葉杜仔","146"
"343","Tōa-hio̍h-káu-la̍t","Toa7-hioh8-kau2-lat8","Tuā-hio̍h-káu-la̍t","Tua7-hioh8-kau2-lat8","大葉校栗","146"
"344","Tō͘-á","Too7-a2","Tōo-á","Too7-a2","杜仔","146"
"345","Kho-á","Kho-a2","Kho-á","Kho-a2","柯仔","147"
"346","Âng-bah-tō͘","Ang5-bah-too7","Âng-bah-tōo","Ang5-bah-too7","紅肉杜","147"
"347","Kho-á","Kho-a2","Kho-á","Kho-a2","柯仔","147"
"348","Pe̍h-káu-chan","Peh8-kau2-chan","Pe̍h-káu-tsan","Peh8-kau2-tsan","白校櫕","147"
"349","Kho-si","Kho-si","Kho-si","Kho-si","柯絲","147"
"350","Chhiah-phê-tō͘-á","Chhiah-phe5-too7-a2","Tshiah-phê-tōo-á","Tshiah-phe5-too7-a2","赤皮杜仔","148"
"351","Âng-bah-tō͘","Ang5-bah-too7","Âng-bah-tōo","Ang5-bah-too7","紅肉杜","148"
"352","Su-á","Su-a2","Su-á","Su-a2","？仔","148"
"353","Lîm-lî","Lim5-li5","Lîm-lî","Lim5-li5","淋漓","148"
"354","Chhiah-phê","Chhiah-phe5","Tshiah-phê","Tshiah-phe5","赤皮","148"
"355","Chio̍h-chu","Chioh8-chu","Tsio̍h-tsu","Tsioh8-tsu","石櫧","148"
"356","Chhiah-koa","Chhiah-koa","Tshiah-kua","Tshiah-kua","赤柯","148"
"357","Káu-chan","Kau2-chan","Káu-tsan","Kau2-tsan","校櫕、九櫕","148"
"358","Káu-chô","Kau2-cho5","Káu-tsô","Kau2-tso5","九槽","148"
"359","Káu-chan","Kau2-chan","Káu-tsan","Kau2-tsan","校櫕","149"
"360","Tiû-á","Tiu5-a2","Tiû-á","Tiu5-a2","稠仔","149"
"361","Âng-káu-chan","Ang5-kau2-chan","Âng-káu-tsan","Ang5-kau2-tsan","紅校櫕","149"
"362","Káu-la̍t","Kau2-lat8","Káu-la̍t","Kau2-lat8","校栗","150"
"363","Mî-la̍t","Mi5-lat8","Mî-la̍t","Mi5-lat8","棉栗","150"
"364","Pe̍h-koe-iû","Peh8-koe-iu5","Pe̍h-kue-iû","Peh8-kue-iu5","白鷄油","150"
"365","Chio̍h-phok","Chioh8-phok","Tsio̍h-phok","Tsioh8-phok","石博","150"
"366","Chio̍h-siap","Chioh8-siap","Tsio̍h-siap","Tsioh8-siap","石澁","150"
"367","Phoh-á","Phoh-a2","Phoh-á","Phoh-a2","粕仔","150"
"368","Phoh-á-chhiū","Phoh-a2-chhiu7","Phoh-á-tshiū","Phoh-a2-tshiu7","粕仔樹、朴仔樹","150"
"369","Soaⁿ-iûⁿ-môa","Soann-iunn5-moa5","Suann-iûnn-muâ","Suann-iunn5-mua5","山黃麻","150"
"370","Âng-koe-iû","Ang5-koe-iu5","Âng-kue-iû","Ang5-kue-iu5","紅鷄油","151"
"371","Koe-iû","Koe-iu5","Kue-iû","Kue-iu5","鷄油","151"
"372","Pho-lô-bi̍t","Pho-lo5-bit8","Pho-lô-bi̍t","Pho-lo5-bit8","波羅蜜","151"
"373","Lo̍k-á-chhiū","Lok8-a2-chhiu7","Lo̍k-á-tshiū","Lok8-a2-tshiu7","鹿仔樹","151"
"374","Ò-giô-chí","O3-gio5-chi2","Ò-giô-tsí","O3-gio5-tsi2","愛玉子","152"
"375","Giô-chí","Gio5-chi2","Giô-tsí","Gio5-tsi2","玉枳","152"
"376","Chí-á","Chi2-a2","Tsí-á","Tsi2-a2","枳仔","152"
"377","Gû-lin-pông","Gu5-lin-pong5","Gû-lin-pông","Gu5-lin-pong5","牛乳房","152"
"378","Saⁿ-khak","Sann-khak","Sann-khak","Sann-khak","三麴","152"
"379","Chiuⁿ-liⁿ-á","Chiunn-linn-a2","Tsiunn-linn-á","Tsiunn-linn-a2","漿乳仔","152"
"380","Lo̍k-pn̄g","Lok8-png7","Lo̍k-pn̄g","Lok8-png7","鹿飯","152"
"381","Bû-hoa-kô","Bu5-hoa-ko5","Bû-hua-kô","Bu5-hua-ko5","無花果","152"
"382","Tōa-phàⁿ","Toa7-phann3","Tuā-phànn","Tua7-phann3","大冇","152"
"383","Gû-lin-chhiū","Gu5-lin-chhiu7","Gû-lin-tshiū","Gu5-lin-tshiu7","牛乳樹","152"
"384","Ti-bú-lin","Ti-bu2-lin","Ti-bú-lin","Ti-bu2-lin","猪母乳","152"
"385","Pe̍h-bah-chhêng","Peh8-bah-chheng5","Pe̍h-bah-tshîng","Peh8-bah-tshing5","白肉榕","153"
"386","Bō-chháu","Bo7-chhau2","Bō-tsháu","Bo7-tshau2","磨草","153"
"387","Khîⁿ-piah-tîn","Khinn5-piah-tin5","Khînn-piah-tîn","Khinn5-piah-tin5","扲壁藤","153"
"388","Hong-put-tōng","Hong-put-tong7","Hong-put-tōng","Hong-put-tong7","風不動","153"
"389","Gû-lin","Gu5-lin","Gû-lin","Gu5-lin","牛乳","153"
"390","Tāi-teng-hông","Tai7-teng-hong5","Tāi-ting-hông","Tai7-ting-hong5","大丁黃","154"
"391","Tōa-phàⁿ-chhiū","Toa7-phann3-chhiu7","Tuā-phànn-tshiū","Tua7-phann3-tshiu7","大冇樹","154"
"392","Tōa-hio̍h-phàⁿ","Toa7-hioh8-phann3","Tuā-hio̍h-phànn","Tua7-hioh8-phann3","大葉冇","154"
"393","Ti-bú-lin","Ti-bu2-lin","Ti-bú-lin","Ti-bu2-lin","猪母乳","154"
"394","Ti-bú-lin-kū","Ti-bu2-lin-ku7","Ti-bú-lin-kū","Ti-bu2-lin-ku7","猪母乳舅","154"
"395","Se-chí-á","Se-chi2-a2","Se-tsí-á","Se-tsi2-a2","樨枳仔","154"
"396","Chí-po͘","Chi2-poo","Tsí-poo","Tsi2-poo","枳枯","154"
"397","Tōa-hio̍h-káu-têng-chhe","Toa7-hioh8-kau2-teng5-chhe","Tuā-hio̍h-káu-tîng-tshe","Tua7-hioh8-kau2-ting5-tshe","大葉九重吹","154"
"398","Ò-giô-chí","O3-gio5-chi2","Ò-giô-tsí","O3-gio5-tsi2","愛玉子","155"
"399","Hong-put-tōng","Hong-put-tong7","Hong-put-tōng","Hong-put-tong7","風不動","155"
"400","O͘-chhêng","Oo-chheng5","Oo-tshîng","Oo-tshing5","烏榕","155"
"401","Chhêng-chhiū","Chheng5-chhiu7","Tshîng-tshiū","Tshing5-tshiu7","榕樹","155"
"402","Chhêng","Chheng5","Tshîng","Tshing5","榕","155"
"403","Chiàⁿ-chhêng","Chiann3-chheng5","Tsiànn-tshîng","Tsiann3-tshing5","正榕","155"
"404","Káu-têng-chhe","Kau2-teng5-chhe","Káu-tîng-tshe","Kau2-ting5-tshe","九重吹","155"
"405","Siap-hio̍h","Siap-hioh8","Siap-hio̍h","Siap-hioh8","澁葉","155"
"406","Sòe-hio̍h-siap-hio̍h","Soe3-hioh8-siap-hioh8","Suè-hio̍h-siap-hio̍h","Sue3-hioh8-siap-hioh8","細葉澁葉","155"
"407","Siap-á-chhiū","Siap-a2-chhiu7","Siap-á-tshiū","Siap-a2-tshiu7","澁仔樹","155"
"408","Pe̍h-soa","Peh8-soa","Pe̍h-sua","Peh8-sua","白沙","155"
"409","Soaⁿ-ti-kê","Soann-ti-ke5","Suann-ti-kê","Suann-ti-ke5","山猪枷","155"
"410","Pe̍h-chhêng","Peh8-chheng5","Pe̍h-tshîng","Peh8-tshing5","白榕","156"
"411","Pe̍h-bah-chhêng","Peh8-bah-chheng5","Pe̍h-bah-tshîng","Peh8-bah-tshing5","白肉榕","156"
"412","Chhiah-iông","Chhiah-iong5","Tshiah-iông","Tshiah-iong5","赤榕","156"
"413","Soaⁿ-chhêng","Soann-chheng5","Suann-tshîng","Suann-tshing5","山榕","156"
"414","Chiáu-chhêng","Chiau2-chheng5","Tsiáu-tshîng","Tsiau2-tshing5","鳥榕","156"
"415","Chiáu-sái-chhêng","Chiau2-sai2-chheng5","Tsiáu-sái-tshîng","Tsiau2-sai2-tshing5","鳥屎榕","156"
"416","Soaⁿ-khó͘-koe","Soann-khoo2-koe","Suann-khóo-kue","Suann-khoo2-kue","山苦瓜","156"
"417","Khó͘-koe-chháu","Khoo2-koe-chhau2","Khóo-kue-tsháu","Khoo2-kue-tshau2","苦瓜草","156"
"418","Niû-á-hio̍h-chhiū","Niu5-a2-hioh8-chhiu7","Niû-á-hio̍h-tshiū","Niu5-a2-hioh8-tshiu7","蠶仔葉樹","156"
"419","Sng-châi-á","Sng-chai5-a2","Sng-tsâi-á","Sng-tsai5-a2","桑材仔","156"
"420","Niû-á-chhiū","Niu5-a2-chhiu7","Niû-á-tshiū","Niu5-a2-tshiu7","蠶仔樹","156"
"421","Song-chhiū","Song-chhiu7","Song-tshiū","Song-tshiu7","桑樹","156"
"422","Iâm-sng-á","Iam5-sng-a2","Iâm-sng-á","Iam5-sng-a2","鹽桑仔","156"
"423","N̂g-kim-kùi","Ng5-kim-kui3","N̂g-kim-kuì","Ng5-kim-kui3","黃金桂","157"
"424","Tāi-teng-hông","Tai7-teng-hong5","Tāi-ting-hông","Tai7-ting-hong5","大丁黃","157"
"425","Chhì-keh-á","Chhi3-keh-a2","Tshì-keh-á","Tshi3-keh-a2","刺格仔","157"
"426","Soaⁿ-chúi-liú","Soann-chui2-liu2","Suann-tsuí-liú","Suann-tsui2-liu2","山水柳","157"
"427","Chho͘-khng-kak","Chhoo-khng-kak","Tshoo-khng-kak","Tshoo-khng-kak","粗糠壳","157"
"428","Hê-kong-chhiu","He5-kong-chhiu","Hê-kong-tshiu","He5-kong-tshiu","蝦公鬚","157"
"429","Thú-môa","Thu2-moa5","Thú-muâ","Thu2-mua5","苧麻","157"
"430","Tōe-á","Toe7-a2","Tuē-á","Tue7-a2","苧仔","157"
"431","Kim-sia̍h-liû","Kim-siah8-liu5","Kim-sia̍h-liû","Kim-siah8-liu5","金石榴","158"
"432","Chiúⁿ-chháu-sim-chháu","Chiunn2-chhau2-sim-chhau2","Tsiúnn-tsháu-sim-tsháu","Tsiunn2-tshau2-sim-tshau2","蔣草心草","158"
"433","Kā-lâng-káu","Ka7-lang5-kau2","Kā-lâng-káu","Ka7-lang5-kau2","咬人狗","159"
"434","Chio̍h-chû","Chioh8-chu5","Tsio̍h-tsû","Tsioh8-tsu5","石薯","160"
"435","Chio̍h-chu-á","Chioh8-chu-a2","Tsio̍h-tsu-á","Tsioh8-tsu-a2","石珠仔","160"
"436","Chúi-koe-iû","Chui2-koe-iu5","Tsuí-kue-iû","Tsui2-kue-iu5","水鷄油","162"
"437","Chio̍h-chu-á","Chioh8-chu-a2","Tsio̍h-tsu-á","Tsioh8-tsu-a2","石珠仔","163"
"438","Chhì-chháu","Chhi3-chhau2","Tshì-tsháu","Tshi3-tshau2","刺草","163"
"439","Kā-lâng-niau","Ka7-lang5-niau","Kā-lâng-niau","Ka7-lang5-niau","咬人猫","163"
"440","Soaⁿ-chúi-liú","Soann-chui2-liu2","Suann-tsuí-liú","Suann-tsui2-liu2","山水柳","163"
"441","Soaⁿ-gêng-géng","Soann-geng5-geng2","Suann-gîng-gíng","Suann-ging5-ging2","山龍眼","163"
"442","Soaⁿ-kam-á","Soann-kam-a2","Suann-kam-á","Suann-kam-a2","山柑仔","164"
"443","Soaⁿ-iū-á","Soann-iu7-a2","Suann-iū-á","Suann-iu7-a2","山柚仔","164"
"444","Siông-san","Siong5-san","Siông-san","Siong5-san","常山","164"
"445","Tôaⁿ-hiuⁿ","Toann5-hiunn","Tuânn-hiunn","Tuann5-hiunn","檀香","164"
"446","Chhiⁿ-ba̍k-hiuⁿ","Chhinn-bak8-hiunn","Tshinn-ba̍k-hiunn","Tshinn-bak8-hiunn","青木香","166"
"447","N̂g-tîn","Ng5-tin5","N̂g-tîn","Ng5-tin5","黃藤","166"
"448","Ba̍k-hiuⁿ","Bak8-hiunn","Ba̍k-hiunn","Bak8-hiunn","木香","166"
"449","Tîn-chû","Tin5-chu5","Tîn-tsû","Tin5-tsu5","藤薯","166"
"450","Sè-sin","Se3-sin","Sè-sin","Se3-sin","細辛","167"
"451","Kiô-be̍h","Kio5-beh8","Kiô-be̍h","Kio5-beh8","蕎麥","168"
"452","Tiⁿ-be̍h","Tinn-beh8","Tinn-be̍h","Tinn-beh8","甜麥","168"
"453","Giâ-kang-chháu","Gia5-kang-chhau2","Giâ-kang-tsháu","Gia5-kang-tshau2","蜈蚣草、鵞江草","168"
"454","Pe̍h-khó͘-thiāu","Peh8-khoo2-thiau7","Pe̍h-khóo-thiāu","Peh8-khoo2-thiau7","白苦柱","168"
"455","Âng-kut-chhìn-pn̄g-tîn","Ang5-kut-chhin3-png7-tin5","Âng-kut-tshìn-pn̄g-tîn","Ang5-kut-tshin3-png7-tin5","紅骨凊飯藤","168"
"456","Chhìn-pn̄g-tîn","Chhin3-png7-tin5","Tshìn-pn̄g-tîn","Tshin3-png7-tin5","凊飯藤","168"
"457","Chhoan-chhit","Chhoan-chhit","Tshuan-tshit","Tshuan-tshit","川七","168"
"458","Lôe-piah-chhì","Loe5-piah-chhi3","Luê-piah-tshì","Lue5-piah-tshi3","犁壁刺","170"
"459","Khó͘-tiau-á-chháu","Khoo2-tiau-a2-chhau2","Khóo-tiau-á-tsháu","Khoo2-tiau-a2-tshau2","苦柱仔草","170"
"460","Saⁿ-kak-iâm-sng","Sann-kak-iam5-sng","Sann-kak-iâm-sng","Sann-kak-iam5-sng","三角鹽酸","170"
"461","Chúi-âng-kut-chôa","Chui2-ang5-kut-choa5","Tsuí-âng-kut-tsuâ","Tsui2-ang5-kut-tsua5","水紅骨蛇","170"
"462","Chúi-lôe-piah-chháu","Chui2-loe5-piah-chhau2","Tsuí-luê-piah-tsháu","Tsui2-lue5-piah-tshau2","水犁壁草","170"
"463","Hô-siú-o͘","Ho5-siu2-oo","Hô-siú-oo","Ho5-siu2-oo","何首烏","171"
"464","Pe̍h-koe-sái-tîn","Peh8-koe-sai2-tin5","Pe̍h-kue-sái-tîn","Peh8-kue-sai2-tin5","白鷄屎藤","171"
"465","Chhoan-chhit","Chhoan-chhit","Tshuan-tshit","Tshuan-tshit","川七","171"
"466","Âng-kut-chôa","Ang5-kut-choa5","Âng-kut-tsuâ","Ang5-kut-tsua5","紅骨蛇","171"
"467","Chhoan-chhit","Chhoan-chhit","Tshuan-tshit","Tshuan-tshit","川七","171"
"468","Khak-chhài","Khak-chhai3","Khak-tshài","Khak-tshai3","殼菜","171"
"469","Ka-boa̍h-chhài","Ka-boah8-chhai3","Ka-bua̍h-tshài","Ka-buah8-tshai3","茭？菜、茄茉菜","172"
"470","Chhàu-chhoan-kiong","Chhau3-chhoan-kiong","Tshàu-tshuan-kiong","Tshau3-tshuan-kiong","臭川芎","172"
"471","Chhàu-hēng","Chhau3-heng7","Tshàu-hīng","Tshau3-hing7","臭杏","172"
"472","Sàu-chhiú-chháu","Sau3-chhiu2-chhau2","Sàu-tshiú-tsháu","Sau3-tshiu2-tshau2","掃箒草","172"
"473","Pe-lêng-chhài","Pe-leng5-chhai3","Pe-lîng-tshài","Pe-ling5-tshai3","菠薐菜、飛稜菜、飛龍菜","172"
"474","Chhiah-kun-chhài","Chhiah-kun-chhai3","Tshiah-kun-tshài","Tshiah-kun-tshai3","赤根菜","172"
"475","Toah-phīⁿ-chháu","Toah-phinn7-chhau2","Tuah-phīnn-tsháu","Tuah-phinn7-tshau2","掇鼻草","173"
"476","Chhoah-phīⁿ-chháu","Chhoah-phinn7-chhau2","Tshuah-phīnn-tsháu","Tshuah-phinn7-tshau2","擦鼻草","173"
"477","Giû-chhek","Giu5-chhek","Giû-tshik","Giu5-tshik","牛膝","173"
"478","Koe-kut-hông","Koe-kut-hong5","Kue-kut-hông","Kue-kut-hong5","鷄骨癀","173"
"479","Mn̂g-hōe-bak","Mng5-hoe7-bak","Mn̂g-huē-bak","Mng5-hue7-bak","磅蟹目","173"
"480","Tò-kè-chháu","To3-ke3-chhau2","Tò-kè-tsháu","To3-ke3-tshau2","到繼草","173"
"481","Âng-kut-chôa","Ang5-kut-choa5","Âng-kut-tsuâ","Ang5-kut-tsua5","紅骨蛇","173"
"482","Giû-chhek","Giu5-chhek","Giû-tshik","Giu5-tshik","牛膝","173"
"483","Chat-chat-hoe","Chat-chat-hoe","Tsat-tsat-hue","Tsat-tsat-hue","節節花","173"
"484","Chhân-piⁿ-chháu","Chhan5-pinn-chhau2","Tshân-pinn-tsháu","Tshan5-pinn-tshau2","田邊草","173"
"485","Âng-chhân-o͘-chháu","Ang5-chhan5-oo-chhau2","Âng-tshân-oo-tsháu","Ang5-tshan5-oo-tshau2","紅田烏草","173"
"486","Chá-liân-chháu","Cha2-lian5-chhau2","Tsá-liân-tsháu","Tsa2-lian5-tshau2","早蓮草","173"
"487","Âng-hoe-bi̍t-chhài","Ang5-hoe-bit8-chhai3","Âng-hue-bi̍t-tshài","Ang5-hue-bit8-tshai3","紅花蜜菜","173"
"488","Âng-chhân-o͘","Ang5-chhan5-oo","Âng-tshân-oo","Ang5-tshan5-oo","紅田烏","173"
"489","Chhân-o͘-chháu","Chhan5-oo-chhau2","Tshân-oo-tsháu","Tshan5-oo-tshau2","田烏草","173"
"490","Âng-kut-chhoah-phīⁿ-chháu","Ang5-kut-chhoah-phinn7-chhau2","Âng-kut-tshuah-phīnn-tsháu","Ang5-kut-tshuah-phinn7-tshau2","紅骨擦鼻草","173"
"491","Soaⁿ-hēng-chhài","Soann-heng7-chhai3","Suann-hīng-tshài","Suann-hing7-tshai3","山莕菜","174"
